# Historias completas obtenidas con el método de alfa-Feynman
#
# Cálculo de (var_i/mean_i - 1) en paralelo
#
# Fecha de procesamiento: 06-01-2021 09:38
#
# Valor de dt [s]:
5e-05
#
# Número de historias:
50
# Tasa de cuentas [cps]:
# [promedio desvio_promedio ...]
[468.20104237536356, 0.5270035380583423]
# Cada columna es una historia
#
1.706670965880545676e-01 1.726568228783667003e-01 2.138944471674011361e-01 1.603240500756037967e-01 1.823282600188296243e-01 1.984566279033925795e-01 2.019398221857133802e-01 1.939309434873039972e-01 1.663592926180454956e-01 1.880452495732414242e-01 1.787925899078641745e-01 1.889655743331000171e-01 1.909364838232645578e-01 1.934116069835545293e-01 1.911327257586827866e-01 1.783579310382090721e-01 1.664925416948603853e-01 1.971279955852716093e-01 1.731243838364668886e-01 1.783766841490737054e-01 1.825327195100001632e-01 1.685366596712234433e-01 1.905857793690153290e-01 1.922331117419802116e-01 1.911323272355149872e-01 2.127059350039992580e-01 1.827326349461453336e-01 1.785922851508325859e-01 1.877723390784589164e-01 1.845392133017842440e-01 1.887405185319344092e-01 1.971407586812838897e-01 1.896121557698045024e-01 2.282057209724206448e-01 1.674978368775068560e-01 1.844300156287919101e-01 1.810798606210306527e-01 1.927214696202617095e-01 1.930617778254919426e-01 2.066944190430737294e-01 1.749142273558375038e-01 1.877186597720832406e-01 1.605279355920110618e-01 1.804809473921058505e-01 1.851544099639053087e-01 1.920835152472888385e-01 2.001645848340165568e-01 1.714768852864465565e-01 1.891001923106869764e-01 1.794916745042152151e-01
3.374468011219184937e-01 3.376671647722133685e-01 4.146556148564319866e-01 3.152467318302314414e-01 3.540933831271686483e-01 3.969137518764258576e-01 3.894685839008109607e-01 3.764455768570509342e-01 3.381683029514990224e-01 3.768488749404186322e-01 3.562746495110478140e-01 3.703970689005227079e-01 3.796481826930726555e-01 3.815017598822998401e-01 3.774899799370567965e-01 3.596816317074846836e-01 3.422180673588830491e-01 3.854661731227708721e-01 3.349927577832780834e-01 3.547775246502302693e-01 3.603963633511513276e-01 3.363920369363861962e-01 3.717947068784499542e-01 3.783131580272947048e-01 3.740587152269467808e-01 4.182173996426392648e-01 3.672916267160588610e-01 3.576165870902596744e-01 3.728837968886036247e-01 3.645952898078774762e-01 3.776926580232009556e-01 3.881091552069779738e-01 3.788898697883056332e-01 4.489055427568204859e-01 3.381366981244848802e-01 3.674784657420651079e-01 3.622639031950605215e-01 3.962373386130477737e-01 3.737286263848769163e-01 4.091191779535352513e-01 3.492907643443095012e-01 3.713132374438576910e-01 3.186696316350867697e-01 3.680038878053266682e-01 3.556267281034972694e-01 3.842694424924304464e-01 3.963792010248194941e-01 3.352981141056099457e-01 3.674783930044249747e-01 3.542321420579499502e-01
5.107806821916804907e-01 5.063889254561770858e-01 6.198970405334716105e-01 4.861500543159169574e-01 5.238518504717446511e-01 6.016148916886643327e-01 5.918364075036108840e-01 5.707036701383281230e-01 5.037499613878904103e-01 5.506031107097213440e-01 5.215213500637809751e-01 5.493174964721676545e-01 5.647190105361816759e-01 5.657313646011556951e-01 5.634412356597386928e-01 5.214134431638512979e-01 5.239242257079037568e-01 5.799789760234521641e-01 5.007240459970172530e-01 5.263478701023684980e-01 5.308114272487389762e-01 5.036797466641511622e-01 5.550059913846820958e-01 5.752649475795850176e-01 5.649671541071712433e-01 6.246544508348106373e-01 5.515288617570552887e-01 5.275783473741768592e-01 5.523659301934811250e-01 5.520177367217629083e-01 5.764637188028376436e-01 5.818451744113506408e-01 5.619162891440971919e-01 6.718578599118776307e-01 4.999149802197424552e-01 5.350061330533519843e-01 5.501908128246626450e-01 5.683433767365229095e-01 5.622357694811113138e-01 6.190432992777985532e-01 5.166720698041620263e-01 5.536004878339024771e-01 4.839716543559686723e-01 5.496248206491796129e-01 5.183199001047285037e-01 5.721747067178755142e-01 6.036983424824222677e-01 4.992375384907679070e-01 5.486172813637393286e-01 5.180331744517094883e-01
6.792272158820842343e-01 6.715123295727072339e-01 8.143465804626492943e-01 6.339834688504850657e-01 6.917090541460357844e-01 7.941414242588766825e-01 7.859845525015871637e-01 7.524578792306035879e-01 6.605461778945251883e-01 7.382164326141154032e-01 6.910289215433804699e-01 7.243662001802795292e-01 7.515095790296431044e-01 7.489176705702609294e-01 7.432957384137139911e-01 7.095156897785439565e-01 6.949291879077126310e-01 7.654923999212730479e-01 6.713112545196058267e-01 6.875977679330431691e-01 6.952229934237583731e-01 6.629008074755460278e-01 7.445393068002825743e-01 7.472950622972471812e-01 7.428872358094713579e-01 8.207103888588500595e-01 7.248108969164057669e-01 7.102716586932507070e-01 7.306199492478440138e-01 7.193709288492509124e-01 7.540144944530391413e-01 7.684507135156886104e-01 7.348954456451457506e-01 8.768887270161720426e-01 6.668530232810201408e-01 7.218824037467368449e-01 7.334501202610015369e-01 7.578278643774696288e-01 7.332623951769541293e-01 8.064711080010327215e-01 6.845916903926407837e-01 7.387047192599316414e-01 6.355222389560994944e-01 7.285536051669136981e-01 6.716996666431749308e-01 7.485618666462474646e-01 7.913721435181007013e-01 6.670641057248447581e-01 7.176537733891836801e-01 6.960893926145987898e-01
8.492293320498758291e-01 8.460823957481777846e-01 1.016025352638019630e+00 7.991480214346959876e-01 8.491087110287030004e-01 9.889577644052094385e-01 9.733010370001269340e-01 9.422587236486146267e-01 8.316889894888115364e-01 8.955139087117400809e-01 8.575872355214340104e-01 9.008804285957350277e-01 9.383006453211073516e-01 9.362785486921461064e-01 9.362592273427254863e-01 8.774965205588443062e-01 8.605838945741717261e-01 9.468204394133148405e-01 8.283249213306007608e-01 8.552161651883536386e-01 8.826492066385287494e-01 8.113872028654465218e-01 9.291210348420098075e-01 9.333762868053825379e-01 9.227921548645405814e-01 1.025092523798945443e+00 9.072229288305304618e-01 8.642659182509351279e-01 9.081579242319861578e-01 8.878988486561079085e-01 9.336772431913498149e-01 9.666575020583452194e-01 9.351149759749224355e-01 1.093930536345762317e+00 8.389510973114391312e-01 8.893044169431008061e-01 9.079966204351272996e-01 9.331727694824984987e-01 9.193335384018981316e-01 1.002960556054302899e+00 8.457313266980002187e-01 8.990620436739893417e-01 7.860503799718328022e-01 9.042727403950581166e-01 8.183959705266596885e-01 9.391180796122520213e-01 9.801141412562499600e-01 8.307685961731496871e-01 9.064371118051364196e-01 8.655267695321429144e-01
1.001126274423774554e+00 1.005134697504452834e+00 1.219130686242716255e+00 9.592494137248877006e-01 1.034503072437866766e+00 1.189186322707744381e+00 1.150797369553210991e+00 1.114011175273561527e+00 9.738068284652785511e-01 1.085510795649717863e+00 1.012784735509837386e+00 1.071430871381648053e+00 1.109617093297424972e+00 1.111535694091839055e+00 1.100059953348224262e+00 1.015930938850451160e+00 1.022147943719501129e+00 1.119673175380812680e+00 9.765109767598934010e-01 1.008672128293343739e+00 1.037056079867980429e+00 9.760047440429855392e-01 1.092947214710560111e+00 1.122843113742959087e+00 1.083510227515930069e+00 1.205423853981442139e+00 1.082654639080349757e+00 1.037897749825624771e+00 1.080988447430348831e+00 1.066355850293048135e+00 1.115030293826854368e+00 1.141983182699249699e+00 1.103630109702588236e+00 1.290236894632077469e+00 9.887293693750236478e-01 1.062893490398507446e+00 1.089182929046849324e+00 1.106144075821613892e+00 1.107312791390898443e+00 1.208304004913144158e+00 1.003966100829401409e+00 1.078936719343674078e+00 9.403299562609479523e-01 1.083927977482965321e+00 9.922670873741068487e-01 1.113977858399758158e+00 1.177719161597965414e+00 9.885847536115259793e-01 1.074413514906893408e+00 1.036070233608368696e+00
1.154355361982276840e+00 1.168796869651464565e+00 1.428140370872107656e+00 1.103594754374908948e+00 1.177958900751474136e+00 1.370787496922547088e+00 1.335338585680605483e+00 1.303377414463596562e+00 1.136831471088339374e+00 1.261214890626611851e+00 1.177704535740964342e+00 1.243550165067054625e+00 1.281217232430849506e+00 1.307245054622592662e+00 1.271989093209620947e+00 1.191748929235996179e+00 1.184865194610179362e+00 1.301315425568736472e+00 1.129551936140399171e+00 1.174314446477039642e+00 1.210251555392905853e+00 1.102243720368824675e+00 1.286169056571330405e+00 1.294668829224030926e+00 1.251799278001710203e+00 1.408264546636622594e+00 1.247881914332167330e+00 1.213362956001823978e+00 1.253920450660835684e+00 1.221112873244209585e+00 1.308840404747470210e+00 1.315818030730472099e+00 1.277614785642571249e+00 1.518445007323455886e+00 1.144563738530204766e+00 1.216389069244080634e+00 1.247962722712096184e+00 1.260440975898581950e+00 1.254290781753401252e+00 1.386046581717802706e+00 1.161016134341722683e+00 1.244122990934651174e+00 1.086994168030424035e+00 1.261821970024360251e+00 1.136005116237853496e+00 1.294952706247498142e+00 1.348951203337091176e+00 1.140628618778539938e+00 1.234851451628589558e+00 1.190368774943576291e+00
1.313361288580943587e+00 1.331784940490769564e+00 1.598665405018423691e+00 1.256718618476964977e+00 1.356486714879498123e+00 1.560089754408930496e+00 1.529808538821098463e+00 1.479261564649417604e+00 1.272943665455163131e+00 1.441575397277175430e+00 1.333666565445142727e+00 1.419332784770629630e+00 1.462660036270947206e+00 1.471649394125148724e+00 1.458450097656393218e+00 1.353058580541796729e+00 1.369090938075233410e+00 1.495202107610480891e+00 1.283236098411057569e+00 1.334028493291919304e+00 1.366659483636186057e+00 1.278180355131266932e+00 1.446201949494116512e+00 1.467725936308245327e+00 1.429456669789757051e+00 1.582325765427244235e+00 1.428254178737012214e+00 1.384189416113888793e+00 1.431356988231480276e+00 1.389428165371327850e+00 1.479319077877984334e+00 1.509236545098434412e+00 1.435524045563722151e+00 1.708276843081475427e+00 1.305894821189368837e+00 1.408582299705279706e+00 1.425414571630816418e+00 1.439132929989326293e+00 1.435065666275335161e+00 1.582016343811877057e+00 1.324739624778660918e+00 1.433353220441686560e+00 1.234227218378419089e+00 1.403266040776613544e+00 1.299028426474393871e+00 1.473481868691354890e+00 1.520610988092368387e+00 1.296442254026410890e+00 1.397200973353796893e+00 1.344446919231844007e+00
1.481922534319625395e+00 1.484541849812265557e+00 1.784770402460886807e+00 1.405905928436764540e+00 1.505649941552617666e+00 1.752620369106342224e+00 1.709549016700678159e+00 1.650146420812097947e+00 1.432301254092030351e+00 1.598767852429694880e+00 1.495421129381309555e+00 1.561316740037451911e+00 1.628625075254525711e+00 1.662144337514176673e+00 1.626622628712970808e+00 1.503886011337150386e+00 1.535693201212759984e+00 1.659476069365875439e+00 1.448770011558363269e+00 1.493744874000048295e+00 1.524515057351091940e+00 1.410612016036919325e+00 1.624570622408633369e+00 1.648887786862228033e+00 1.598459824513628114e+00 1.786403185590940357e+00 1.565021700544388050e+00 1.544228918279054064e+00 1.597741106714790416e+00 1.563617297815711016e+00 1.650328066681826744e+00 1.698506789656806237e+00 1.616210070613156358e+00 1.892387683993678849e+00 1.462068589268222585e+00 1.561655684786094955e+00 1.604321135066725468e+00 1.610379430316624561e+00 1.597620533361138850e+00 1.770489722579704495e+00 1.464141918267360065e+00 1.589589335157476135e+00 1.388508840303990244e+00 1.576917497041354199e+00 1.457780764594842182e+00 1.642941546492716842e+00 1.690991946998086082e+00 1.452140295178067753e+00 1.573354214144567109e+00 1.509246315711612052e+00
1.632152130664310974e+00 1.638757509823501657e+00 1.981765985727043322e+00 1.559479039630511821e+00 1.649950454814602896e+00 1.902171018945212566e+00 1.865373436273494612e+00 1.825377325550953334e+00 1.582536314688867574e+00 1.755307367653101025e+00 1.640566560250050987e+00 1.735528691238835908e+00 1.789854110783317243e+00 1.823417152684778220e+00 1.796925601503348346e+00 1.695165937194043071e+00 1.669558092994762877e+00 1.824374506556290410e+00 1.599716760931867210e+00 1.644345030542678998e+00 1.683368053338766490e+00 1.555176373320338090e+00 1.806623696587499772e+00 1.803380559174629028e+00 1.751158197692967100e+00 1.964574959531024678e+00 1.740774567939223694e+00 1.668336521860968702e+00 1.772310587948602745e+00 1.709513468542612991e+00 1.823022906026104728e+00 1.872980036446061813e+00 1.803479707375400753e+00 2.102767630236697105e+00 1.619921667157989020e+00 1.724931527820969368e+00 1.764864018054482564e+00 1.786479965950070525e+00 1.774474574034533347e+00 1.933442568233884273e+00 1.615272143879824984e+00 1.746626664373557514e+00 1.523466710938891300e+00 1.743938126352824636e+00 1.585520861555045791e+00 1.824339913677966329e+00 1.892012720329668607e+00 1.613842473165530755e+00 1.748442488268774131e+00 1.656693264190089554e+00
